Customer ID,Satisfaction Score,Customer Status,Churn Value,Churn Category,Churn Reason
9286-DOJGF,1,Churned,1,Dissatisfaction,Product dissatisfaction
4789-KWMXN,1,Churned,1,Price,Price too high
5774-QPLTF,5,Stayed,0,,
7486-KSRVI,1,Churned,1,Dissatisfaction,Product dissatisfaction
6339-DKLMK,3,Stayed,0,,
6164-HXUGH,3,Stayed,0,,
4086-WITJG,5,Stayed,0,,
4534-WGCIR,4,Stayed,0,,
8405-IGQFX,3,Stayed,0,,
7055-JCGNI,4,Stayed,0,,
2869-ADAWR,2,Churned,1,Dissatisfaction,Poor expertise of online support
0197-PNKNK,3,Stayed,0,,
2011-TRQYE,2,Churned,1,Dissatisfaction,Product dissatisfaction
5574-NXZIU,4,Stayed,0,,
4948-WBBKL,3,Stayed,0,,
9677-AVKED,5,Stayed,0,,
7253-UVNDW,3,Churned,1,Dissatisfaction,Network reliability
1110-KYLGQ,3,Stayed,0,,
6131-JLWZM,4,Stayed,0,,
0319-QZTCO,3,Joined,0,,
2138-VFAPZ,4,Stayed,0,,
9050-IKDZA,4,Joined,0,,
2725-TTRIQ,3,Stayed,0,,
8868-WOZGU,3,Churned,1,Dissatisfaction,Service dissatisfaction
0295-QVKPB,4,Stayed,0,,
0576-WNXXC,1,Churned,1,Dissatisfaction,Service dissatisfaction
5481-NTDOH,3,Stayed,0,,
5066-GFJMM,5,Joined,0,,
1986-PHGZF,4,Stayed,0,,
1845-CSBRZ,5,Stayed,0,,
7501-IWUNG,4,Stayed,0,,
6818-WOBHJ,1,Churned,1,Competitor,Competitor had better devices
4737-HOBAX,4,Stayed,0,,
7359-PTSXY,1,Churned,1,Attitude,Attitude of support person
8399-YNDCH,1,Churned,1,Competitor,Competitor had better devices
8481-YYXWG,3,Churned,1,Dissatisfaction,Network reliability
2101-RANCD,4,Stayed,0,,
2282-YGNOR,3,Stayed,0,,
5650-VDUDS,2,Churned,1,Competitor,Competitor made better offer
1162-ECVII,4,Stayed,0,,
3413-CSSTH,4,Stayed,0,,
7711-GQBZC,4,Stayed,0,,
5172-MIGPM,4,Stayed,0,,
4709-LKHYG,5,Stayed,0,,
3803-KMQFW,3,Churned,1,Attitude,Attitude of support person
8874-EJNSR,5,Stayed,0,,
4570-QHXHL,3,Stayed,0,,
4751-ERMAN,3,Stayed,0,,
3569-EDBPQ,3,Stayed,0,,
5469-CTCWN,1,Churned,1,Competitor,Competitor offered higher download speeds
4957-TIALW,3,Stayed,0,,
8879-ZKJOF,4,Stayed,0,,
3506-LCJDC,1,Churned,1,Price,Long distance charges
5035-BVCXS,4,Stayed,0,,
2798-NYLMZ,3,Stayed,0,,
6574-MCOEH,5,Stayed,0,,
5485-WUYWF,1,Churned,1,Price,Long distance charges
6878-GGDWG,4,Stayed,0,,
3640-PHQXK,2,Churned,1,Dissatisfaction,Service dissatisfaction
2320-SLKMB,4,Stayed,0,,
3758-CKOQL,4,Stayed,0,,
5215-LNLDJ,3,Stayed,0,,
9618-LFJRU,5,Stayed,0,,
8637-XJIVR,1,Churned,1,Attitude,Attitude of support person
7789-HKSBS,3,Stayed,0,,
7136-IHZJA,4,Stayed,0,,
1304-SEGFY,4,Stayed,0,,
7644-OMVMY,3,Stayed,0,,
6847-KJLTS,5,Stayed,0,,
3740-RLMVT,3,Stayed,0,,
2070-XYMFH,5,Stayed,0,,
9891-NQDBD,3,Stayed,0,,
3966-HRMZA,4,Joined,0,,
4488-PSYCG,1,Churned,1,Price,Long distance charges
9367-OIUXP,5,Stayed,0,,
9251-WNSOD,4,Stayed,0,,
1173-XZPYF,4,Stayed,0,,
5918-VUKWP,3,Stayed,0,,
7765-LWVVH,3,Stayed,0,,
2439-QKJUL,3,Stayed,0,,
6682-QJDGB,1,Churned,1,Competitor,Competitor made better offer
1980-KXVPM,1,Churned,1,Competitor,Competitor had better devices
5208-HFSBT,1,Churned,1,Competitor,Competitor had better devices
0670-KDOMA,4,Joined,0,,
2642-MAWLJ,5,Stayed,0,,
4389-UEFCZ,3,Stayed,0,,
4636-OLWOE,4,Stayed,0,,
3946-MHCZW,1,Churned,1,Attitude,Attitude of support person
5993-BQHEA,3,Stayed,0,,
1777-JYQPJ,4,Joined,0,,
7663-YJHSN,3,Stayed,0,,
4908-XAXAY,4,Stayed,0,,
9544-PYPSJ,4,Stayed,0,,
9547-ITEFG,5,Stayed,0,,
4530-NDRKU,4,Stayed,0,,
7603-USHJS,3,Churned,1,Attitude,Attitude of support person
1574-DYCWE,4,Stayed,0,,
5249-QYHEX,5,Stayed,0,,
4625-EWPTF,1,Churned,1,Competitor,Competitor had better devices
8070-AAWZP,4,Stayed,0,,
6169-PPETC,4,Stayed,0,,
2484-DGXPZ,3,Churned,1,Attitude,Attitude of support person
9504-YAZWB,4,Stayed,0,,
9754-CLVZW,4,Stayed,0,,
0322-CHQRU,1,Churned,1,Competitor,Competitor had better devices
6248-TKCQV,3,Stayed,0,,
0843-WTBXE,1,Churned,1,Other,Don't know
7435-ZNUYY,3,Stayed,0,,
4781-ZXYGU,3,Joined,0,,
1724-BQUHA,2,Churned,1,Attitude,Attitude of support person
2311-QYMUQ,3,Churned,1,Attitude,Attitude of support person
8286-AFUYI,4,Joined,0,,
1427-VERSM,4,Stayed,0,,
4057-FKCZK,3,Stayed,0,,
8722-NGNBH,1,Churned,1,Competitor,Competitor had better devices
9039-RBEEE,1,Churned,1,Price,Price too high
2533-TIBIX,4,Stayed,0,,
6762-NSODU,4,Stayed,0,,
4795-WRNVT,3,Stayed,0,,
7657-DYEPJ,3,Churned,1,Price,Lack of affordable download/upload speed
5788-YPOEG,3,Stayed,0,,
1813-JYWTO,4,Stayed,0,,
8631-NBHFZ,1,Churned,1,Competitor,Competitor offered higher download speeds
0781-LKXBR,1,Churned,1,Competitor,Competitor had better devices
3196-NVXLZ,3,Stayed,0,,
7629-WFGLW,3,Stayed,0,,
5129-JLPIS,3,Stayed,0,,
5186-SAMNZ,2,Churned,1,Price,Price too high
2972-YDYUW,4,Stayed,0,,
0679-IDSTG,1,Churned,1,Competitor,Competitor had better devices
3092-IGHWF,2,Churned,1,Competitor,Competitor made better offer
3850-OKINF,3,Stayed,0,,
4328-VUFWD,4,Stayed,0,,
7157-SMCFK,4,Stayed,0,,
3521-MNKLV,5,Stayed,0,,
1663-MHLHE,3,Joined,0,,
2105-PHWON,3,Stayed,0,,
2722-JMONI,1,Churned,1,Dissatisfaction,Limited range of services
3179-GBRWV,4,Stayed,0,,
4355-CVPVS,5,Stayed,0,,
8606-CIQUL,4,Stayed,0,,
9495-SKLKD,5,Stayed,0,,
5766-ZJYBB,2,Churned,1,Dissatisfaction,Service dissatisfaction
0471-ARVMX,3,Stayed,0,,
0128-MKWSG,4,Stayed,0,,
7471-MQPOS,4,Stayed,0,,
9474-PHLYD,1,Churned,1,Dissatisfaction,Network reliability
0988-AADSA,4,Stayed,0,,
3729-OWRVL,3,Stayed,0,,
6288-CHQJB,4,Stayed,0,,
4431-EDMIQ,3,Stayed,0,,
1833-TCXKK,5,Stayed,0,,
2659-VXMWZ,3,Churned,1,Attitude,Attitude of support person
9888-ZCUMM,4,Stayed,0,,
4489-SNOJF,1,Churned,1,Other,Don't know
7446-KQISO,3,Stayed,0,,
9776-OJUZI,4,Stayed,0,,
8654-DHAOW,5,Joined,0,,
2141-RRYGO,3,Churned,1,Other,Poor expertise of online support
2754-XBHTB,2,Churned,1,Competitor,Competitor made better offer
1950-KSVVJ,3,Stayed,0,,
7140-ADSMJ,3,Stayed,0,,
2276-YDAVZ,3,Churned,1,Competitor,Competitor made better offer
9644-KVCNC,4,Stayed,0,,
2172-EJXVF,3,Stayed,0,,
1154-HYWWO,3,Stayed,0,,
7184-LRUUR,5,Stayed,0,,
1431-AIDJQ,4,Stayed,0,,
5760-WRAHC,3,Stayed,0,,
0362-ZBZWJ,1,Churned,1,Attitude,Attitude of service provider
1465-WCZVT,4,Joined,0,,
6257-RJOHI,5,Stayed,0,,
1328-EUZHC,4,Stayed,0,,
1530-ZTDOZ,4,Stayed,0,,
1156-ZFYDO,3,Joined,0,,
5708-EVONK,1,Churned,1,Other,Don't know
4877-EVATK,2,Churned,1,Attitude,Attitude of service provider
6164-HAQTX,3,Stayed,0,,
5923-GXUOC,1,Churned,1,Competitor,Competitor made better offer
3181-VTHOE,4,Stayed,0,,
1485-YDHMM,3,Stayed,0,,
0516-QREYC,5,Stayed,0,,
5519-YLDGW,1,Churned,1,Dissatisfaction,Limited range of services
3551-GAEGL,4,Stayed,0,,
9447-YPTBX,5,Stayed,0,,
2404-JIBFC,3,Stayed,0,,
0380-ZCSBI,5,Stayed,0,,
0946-CLJTI,1,Churned,1,Competitor,Competitor had better devices
4293-ETKAP,4,Stayed,0,,
5709-LVOEQ,3,Stayed,0,,
2560-PPCHE,5,Stayed,0,,
2307-FYNNL,3,Stayed,0,,
9763-PDTKK,1,Churned,1,Competitor,Competitor had better devices
3038-PQIUY,4,Stayed,0,,
1482-OXZSY,3,Stayed,0,,
8194-PEEBY,4,Stayed,0,,
9715-WZCLW,3,Stayed,0,,
3498-LZGQZ,5,Stayed,0,,
0432-CAJZV,4,Joined,0,,
2817-LVCPP,5,Stayed,0,,
9955-QOPOY,4,Stayed,0,,
4827-USJHP,4,Stayed,0,,
5135-GRQJV,3,Stayed,0,,
7729-XBTWX,4,Stayed,0,,
6180-YBIQI,3,Stayed,0,,
5090-EMGTC,3,Stayed,0,,
8751-EDEKA,4,Stayed,0,,
0365-TRTPY,3,Stayed,0,,
8329-GWVPJ,5,Stayed,0,,
0784-ZQJZX,4,Stayed,0,,
4720-VSTSI,2,Churned,1,Attitude,Attitude of support person
7251-LJBQN,3,Stayed,0,,
7636-OWBPG,3,Stayed,0,,
2830-LEWOA,5,Stayed,0,,
3086-RUCRN,3,Stayed,0,,
2342-CKIAO,5,Joined,0,,
8065-BVEPF,4,Stayed,0,,
3244-CQPHU,4,Stayed,0,,
0946-FKYTX,3,Stayed,0,,
8706-HRADD,4,Stayed,0,,
3976-HXHCE,4,Stayed,0,,
6122-EFVKN,3,Stayed,0,,
2259-OUUSZ,3,Stayed,0,,
7037-MTYVW,4,Stayed,0,,
1877-HKBQX,4,Stayed,0,,
8464-EETCQ,5,Stayed,0,,
4701-LKOZD,4,Stayed,0,,
3118-UHVVQ,4,Stayed,0,,
8245-UMPYT,3,Churned,1,Dissatisfaction,Poor expertise of phone support
4083-EUGRJ,1,Churned,1,Attitude,Attitude of support person
7860-UXCRM,4,Stayed,0,,
2550-AEVRU,3,Stayed,0,,
9693-XMUOB,4,Stayed,0,,
3146-MSEGF,3,Stayed,0,,
4983-CLMLV,3,Stayed,0,,
8510-AWCXC,1,Churned,1,Attitude,Attitude of support person
9079-YEXQJ,1,Churned,1,Dissatisfaction,Product dissatisfaction
1226-UDFZR,1,Churned,1,Dissatisfaction,Network reliability
4283-FUTGF,3,Churned,1,Dissatisfaction,Network reliability
8580-AECUZ,3,Churned,1,Competitor,Competitor made better offer
6416-TVAIH,3,Churned,1,Competitor,Competitor offered more data
7065-YUNRY,1,Churned,1,Competitor,Competitor made better offer
5174-ITUMV,5,Stayed,0,,
3253-HKOKL,3,Stayed,0,,
7989-CHGTL,1,Churned,1,Competitor,Competitor made better offer
3727-OVPRY,4,Stayed,0,,
5351-QESIO,5,Joined,0,,
2410-CIYFZ,3,Joined,0,,
0496-AHOOK,3,Stayed,0,,
1456-TWCGB,3,Stayed,0,,
8681-ICONS,3,Stayed,0,,
1087-GRUYI,5,Stayed,0,,
7472-EQOAV,3,Stayed,0,,
7024-OHCCK,3,Churned,1,Other,Poor expertise of online support
5443-SCMKX,3,Stayed,0,,
6435-SRWBJ,4,Stayed,0,,
5915-DGNVC,4,Stayed,0,,
8957-THMOA,3,Stayed,0,,
6907-FLBER,5,Joined,0,,
6013-BHCAW,4,Stayed,0,,
0887-WBJVH,4,Stayed,0,,
3144-KMTWZ,4,Stayed,0,,
4911-BANWH,3,Churned,1,Attitude,Attitude of support person
1027-LKKQQ,3,Stayed,0,,
3191-CSNMG,4,Joined,0,,
8164-OCKUJ,5,Stayed,0,,
9412-GHEEC,1,Churned,1,Competitor,Competitor had better devices
3071-VBYPO,3,Joined,0,,
2692-PFYTJ,4,Joined,0,,
8950-MTZNV,5,Joined,0,,
3066-RRJIO,3,Churned,1,Competitor,Competitor made better offer
6980-IMXXE,5,Stayed,0,,
8079-XRJRS,1,Churned,1,Dissatisfaction,Network reliability
9371-BITHB,4,Stayed,0,,
0967-BMLBD,5,Stayed,0,,
3318-NMQXL,3,Joined,0,,
8000-REIQB,2,Churned,1,Competitor,Competitor made better offer
3845-FXCYS,5,Joined,0,,
1320-GVNHT,4,Stayed,0,,
1875-QIVME,3,Churned,1,Attitude,Attitude of support person
9620-ENEJV,3,Stayed,0,,
6925-BAYGL,3,Stayed,0,,
1728-BQDMA,3,Joined,0,,
6619-RPLQZ,4,Stayed,0,,
1666-JXLKU,5,Stayed,0,,
1568-LJSZU,3,Stayed,0,,
9091-WTUUY,4,Stayed,0,,
0455-XFASS,3,Joined,0,,
8259-NFJTV,3,Stayed,0,,
7401-RUBNK,3,Stayed,0,,
4429-WYGFR,4,Stayed,0,,
9221-OTIVJ,1,Churned,1,Dissatisfaction,Product dissatisfaction
6993-YGFJV,4,Stayed,0,,
5937-EORGB,4,Stayed,0,,
3428-XZMAZ,2,Churned,1,Price,Long distance charges
3174-RKMOW,3,Stayed,0,,
8739-QOTTN,4,Joined,0,,
6840-RESVB,3,Stayed,0,,
7145-FEJWU,3,Stayed,0,,
3401-URHDA,3,Stayed,0,,
5360-LJCNJ,5,Stayed,0,,
3814-MLAXC,1,Churned,1,Dissatisfaction,Lack of self-service on Website
3841-CONLJ,3,Joined,0,,
9227-YBAXE,3,Stayed,0,,
1448-PWKYE,1,Churned,1,Competitor,Competitor had better devices
0679-TDGAK,3,Stayed,0,,
9170-GYZJC,1,Churned,1,Price,Price too high
9606-PBKBQ,1,Churned,1,Attitude,Attitude of support person
0336-PIKEI,4,Stayed,0,,
8565-HBFNN,4,Stayed,0,,
5222-IMUKT,4,Stayed,0,,
3161-ONRWK,3,Stayed,0,,
3540-RZJYU,1,Churned,1,Dissatisfaction,Lack of self-service on Website
0868-VJRDR,4,Stayed,0,,
7126-RBHSD,3,Stayed,0,,
0774-IFUVM,3,Stayed,0,,
4335-UPJSI,3,Stayed,0,,
3797-FKOGQ,5,Stayed,0,,
2612-RRIDN,2,Churned,1,Dissatisfaction,Limited range of services
7587-AOVVU,3,Stayed,0,,
7225-CBZPL,3,Stayed,0,,
2202-OUTMO,4,Stayed,0,,
1779-PWPMG,3,Stayed,0,,
0374-IOEGQ,4,Joined,0,,
3571-DPYUH,4,Stayed,0,,
8982-NHAVY,3,Stayed,0,,
9129-UXERG,4,Stayed,0,,
2931-SVLTV,3,Stayed,0,,
8980-WQFWL,4,Stayed,0,,
4578-PHJYZ,3,Stayed,0,,
6349-JDHQP,3,Stayed,0,,
7096-ZNBZI,4,Stayed,0,,
6082-OQFBA,5,Stayed,0,,
9392-XBGTD,4,Stayed,0,,
1608-GMEWB,4,Stayed,0,,
5231-FIQPA,5,Stayed,0,,
3685-YLCMQ,2,Churned,1,Dissatisfaction,Service dissatisfaction
2692-AQCPF,3,Stayed,0,,
3806-YAZOV,4,Joined,0,,
8132-YPVBX,5,Stayed,0,,
4821-WQOYN,4,Stayed,0,,
2446-ZKVAF,5,Stayed,0,,
7047-YXDMZ,3,Stayed,0,,
4183-MYFRB,3,Stayed,0,,
0056-EPFBG,3,Stayed,0,,
2920-RNCEZ,3,Joined,0,,
7730-IUTDZ,1,Churned,1,Dissatisfaction,Network reliability
5287-QWLKY,1,Churned,1,Attitude,Attitude of support person
1023-BQXZE,4,Stayed,0,,
5201-USSQZ,4,Stayed,0,,
1122-YJBCS,3,Stayed,0,,
1987-AUELQ,5,Stayed,0,,
6845-RGTYS,1,Churned,1,Competitor,Competitor made better offer
5288-AHOUP,3,Stayed,0,,
7175-NTIXE,3,Stayed,0,,
6368-TZZDT,4,Stayed,0,,
2731-GJRDG,3,Stayed,0,,
5196-SGOAK,3,Churned,1,Attitude,Attitude of support person
0807-ZABDG,1,Churned,1,Competitor,Competitor offered higher download speeds
5944-UGLLK,4,Stayed,0,,
5055-MGMGF,3,Stayed,0,,
5712-PTIWW,2,Churned,1,Dissatisfaction,Service dissatisfaction
7794-JASDG,3,Joined,0,,
7013-PSXHK,4,Stayed,0,,
6892-XPFPU,1,Churned,1,Competitor,Competitor offered higher download speeds
8226-BXGES,3,Stayed,0,,
0601-WZHJF,3,Churned,1,Attitude,Attitude of service provider
4194-WHFCB,3,Stayed,0,,
4881-JVQOD,4,Stayed,0,,
4450-YOOHP,4,Stayed,0,,
9481-IEBZY,3,Stayed,0,,
5732-IKGQH,3,Stayed,0,,
6543-XRMYR,1,Churned,1,Dissatisfaction,Product dissatisfaction
4208-UFFGW,2,Churned,1,Other,Don't know
9534-NSXEM,3,Stayed,0,,
3030-YDNRM,4,Stayed,0,,
7552-KEYGT,4,Stayed,0,,
7353-YOWFP,5,Stayed,0,,
7108-DGVUU,5,Stayed,0,,
1452-XRSJV,3,Stayed,0,,
3926-CUQZX,3,Churned,1,Other,Don't know
7811-JIVPF,5,Stayed,0,,
9985-MWVIX,1,Churned,1,Competitor,Competitor had better devices
5996-NRVXR,3,Stayed,0,,
0853-NWIFK,3,Stayed,0,,
5383-MMTWC,3,Churned,1,Dissatisfaction,Limited range of services
6481-ESCNL,4,Stayed,0,,
2839-RFSQE,2,Churned,1,Attitude,Attitude of support person
0993-OSGPT,5,Stayed,0,,
9512-UIBFX,3,Churned,1,Other,Don't know
6145-NNPNO,4,Joined,0,,
8901-HJXTF,1,Churned,1,Competitor,Competitor made better offer
1982-FEBTD,5,Stayed,0,,
9777-IQHWP,3,Stayed,0,,
6407-GSJNL,5,Stayed,0,,
5378-IKEEG,3,Churned,1,Price,Price too high
0778-NELLA,1,Churned,1,Competitor,Competitor offered higher download speeds
8714-EUHJO,2,Churned,1,Dissatisfaction,Poor expertise of online support
8775-LHDJH,2,Churned,1,Other,Don't know
5848-FHRFC,4,Stayed,0,,
5433-KYGHE,3,Stayed,0,,
1447-PJGGA,1,Churned,1,Competitor,Competitor made better offer
5651-YLPRD,5,Stayed,0,,
3486-NPGST,5,Stayed,0,,
9801-GDWGV,2,Churned,1,Competitor,Competitor made better offer
9518-IMLHK,4,Stayed,0,,
3863-IUBJR,1,Churned,1,Competitor,Competitor had better devices
0228-MAUWC,4,Stayed,0,,
6692-UDPJC,3,Churned,1,Dissatisfaction,Network reliability
2530-ENDWQ,3,Churned,1,Competitor,Competitor offered more data
2219-MVUSO,2,Churned,1,Other,Don't know
7080-TNUWP,4,Stayed,0,,
9581-GVBXT,4,Stayed,0,,
8395-ETZKQ,3,Stayed,0,,
1215-FIGMP,3,Stayed,0,,
8755-OGKNA,3,Stayed,0,,
6261-RCVNS,2,Churned,1,Price,Price too high
3319-DWOEP,3,Churned,1,Competitor,Competitor made better offer
4701-MLJPN,3,Churned,1,Attitude,Attitude of support person
7606-BPHHN,3,Stayed,0,,
5312-IRCFR,4,Stayed,0,,
9112-WSNPU,4,Stayed,0,,
0224-NIJLP,4,Stayed,0,,
5502-RLUYV,2,Churned,1,Competitor,Competitor made better offer
5336-UFNZP,4,Stayed,0,,
5248-YGIJN,3,Stayed,0,,
0886-QGENL,1,Churned,1,Attitude,Attitude of service provider
4589-IUAJB,4,Stayed,0,,
1755-RMCXH,4,Joined,0,,
8022-BECSI,5,Stayed,0,,
2606-PKWJB,4,Stayed,0,,
9046-DQMTP,3,Stayed,0,,
8372-JUXUI,1,Churned,1,Competitor,Competitor had better devices
6732-VAILE,5,Stayed,0,,
8486-AYEQH,5,Stayed,0,,
1963-SVUCV,2,Churned,1,Competitor,Competitor offered higher download speeds
1752-OZXFY,3,Stayed,0,,
8086-OVPWV,1,Churned,1,Competitor,Competitor made better offer
0924-BJCRC,3,Stayed,0,,
2450-ZKEED,5,Stayed,0,,
6637-KYRCV,3,Stayed,0,,
1522-VVDMG,2,Churned,1,Dissatisfaction,Poor expertise of online support
9970-QBCDA,5,Stayed,0,,
7351-MHQVU,3,Stayed,0,,
0479-HMSWA,5,Stayed,0,,
5469-NUJUR,4,Stayed,0,,
5449-FIBXJ,3,Churned,1,Price,Lack of affordable download/upload speed
9445-ZUEQE,3,Stayed,0,,
2876-VBBBL,2,Churned,1,Attitude,Attitude of support person
9507-HSMMZ,3,Stayed,0,,
3633-CDBUW,5,Stayed,0,,
6572-ADKRS,3,Stayed,0,,
4351-QLCSU,1,Churned,1,Price,Long distance charges
3422-GALYP,4,Joined,0,,
7779-ORAEL,3,Stayed,0,,
8383-SGHJU,3,Stayed,0,,
8183-ONMXC,3,Churned,1,Competitor,Competitor made better offer
8879-XUAHX,3,Stayed,0,,
1346-UFHAX,3,Stayed,0,,
9631-XEYKE,5,Joined,0,,
8456-QDAVC,3,Stayed,0,,
9359-JANWS,4,Stayed,0,,
0104-PPXDV,5,Stayed,0,,
6319-QSUSR,4,Stayed,0,,
5899-OUVKV,3,Stayed,0,,
8791-GFXLZ,5,Stayed,0,,
3190-XFANI,2,Churned,1,Competitor,Competitor offered more data
5393-RXQSZ,3,Churned,1,Attitude,Attitude of support person
5598-IKHQQ,4,Stayed,0,,
4023-RTIQM,3,Stayed,0,,
3043-SUDUA,3,Stayed,0,,
9625-QSTYE,1,Churned,1,Competitor,Competitor had better devices
6859-RKMZJ,3,Stayed,0,,
8250-ZNGGW,4,Stayed,0,,
8404-FYDIB,3,Stayed,0,,
2460-NGXBJ,5,Stayed,0,,
3620-MWJNE,3,Joined,0,,
1272-ILHFG,5,Stayed,0,,
0932-YIXYU,3,Stayed,0,,
4749-VFKVB,2,Churned,1,Other,Don't know
2190-BCXEC,4,Stayed,0,,
7677-SJJJK,5,Stayed,0,,
4086-ATNFV,4,Stayed,0,,
0334-ZFJSR,4,Stayed,0,,
7750-EYXWZ,3,Stayed,0,,
1264-FUHCX,5,Stayed,0,,
7156-MHUGY,1,Churned,1,Competitor,Competitor had better devices
4547-LYTDD,1,Churned,1,Competitor,Competitor had better devices
8155-IBNHG,3,Churned,1,Attitude,Attitude of support person
3221-CJMSG,5,Stayed,0,,
5311-IHLEI,3,Stayed,0,,
6211-WWLTF,3,Stayed,0,,
6625-IUTTT,4,Stayed,0,,
5569-OUICF,3,Churned,1,Competitor,Competitor made better offer
0196-VULGZ,3,Churned,1,Other,Deceased
1591-MQJTP,4,Stayed,0,,
8713-IGZSO,3,Joined,0,,
4312-KFRXN,3,Stayed,0,,
0644-OQMDK,4,Stayed,0,,
3679-XASPY,3,Joined,0,,
8943-URTMR,2,Churned,1,Price,Lack of affordable download/upload speed
3194-ORPIK,1,Churned,1,Competitor,Competitor had better devices
8510-TMWYB,5,Stayed,0,,
3338-CVVEH,5,Stayed,0,,
9574-RKJIF,1,Churned,1,Competitor,Competitor offered higher download speeds
1271-UODNO,3,Stayed,0,,
9448-REEVD,3,Churned,1,Other,Don't know
2239-CGBUZ,3,Stayed,0,,
4471-KXAUH,3,Churned,1,Attitude,Attitude of service provider
2003-CKLOR,2,Churned,1,Other,Moved
9415-ZNBSX,3,Stayed,0,,
4567-AKPIA,5,Stayed,0,,
5438-QMDDL,3,Stayed,0,,
2592-SEIFQ,2,Churned,1,Competitor,Competitor offered higher download speeds
0665-XHDJU,5,Stayed,0,,
3384-CTMSF,5,Stayed,0,,
8467-WYNSR,3,Stayed,0,,
7255-SSFBC,4,Stayed,0,,
2433-KMEAS,1,Churned,1,Other,Don't know
9609-BENEA,3,Stayed,0,,
9050-QLROH,1,Churned,1,Competitor,Competitor made better offer
8219-VYBVI,4,Stayed,0,,
8035-PWSEV,3,Stayed,0,,
5760-FXFVO,3,Stayed,0,,
8067-NIOYM,5,Stayed,0,,
7938-OUHIO,3,Churned,1,Attitude,Attitude of service provider
6223-DHJGV,4,Stayed,0,,
9979-RGMZT,3,Stayed,0,,
4472-LVYGI,3,Stayed,0,,
7895-VONWT,5,Stayed,0,,
2974-GGUXS,5,Stayed,0,,
8990-ZXLSU,3,Stayed,0,,
2806-MLNTI,4,Stayed,0,,
9277-JOOMO,4,Joined,0,,
5902-WBLSE,3,Stayed,0,,
0191-ZHSKZ,4,Stayed,0,,
8010-EZLOU,1,Churned,1,Competitor,Competitor offered higher download speeds
1976-CFOCS,1,Churned,1,Competitor,Competitor had better devices
1843-TLSGD,4,Stayed,0,,
5640-CAXOA,4,Stayed,0,,
2897-DOVND,3,Joined,0,,
8967-SZQAS,5,Stayed,0,,
6917-YACBP,3,Stayed,0,,
4548-SDBKE,3,Churned,1,Attitude,Attitude of service provider
9965-YOKZB,1,Churned,1,Dissatisfaction,Network reliability
4698-KVLLG,5,Stayed,0,,
3351-NQLDI,1,Churned,1,Price,Long distance charges
6719-FGEDO,4,Stayed,0,,
0795-XCCTE,3,Stayed,0,,
1791-PQHBB,4,Joined,0,,
7032-LMBHI,3,Stayed,0,,
9846-GKXAS,3,Churned,1,Attitude,Attitude of support person
8605-ITULD,3,Joined,0,,
0239-OXEXL,4,Stayed,0,,
3039-MJSLN,3,Joined,0,,
3049-NDXFL,3,Churned,1,Competitor,Competitor made better offer
7235-NXZCP,2,Churned,1,Competitor,Competitor made better offer
5429-LWCMV,5,Stayed,0,,
9818-XQCUV,3,Joined,0,,
5934-TSSAU,5,Stayed,0,,
7975-TZMLR,4,Stayed,0,,
1373-ORVIZ,1,Churned,1,Competitor,Competitor had better devices
4952-YSOGZ,3,Churned,1,Competitor,Competitor made better offer
5804-HYIEZ,4,Stayed,0,,
9101-NTIXF,5,Joined,0,,
0459-SPZHJ,4,Stayed,0,,
1075-BGWOH,2,Churned,1,Attitude,Attitude of support person
1264-BYWMS,1,Churned,1,Competitor,Competitor offered more data
5141-ZUVBH,3,Stayed,0,,
7923-IYJWY,3,Stayed,0,,
3675-EQOZA,4,Stayed,0,,
3148-BLQJT,1,Churned,1,Competitor,Competitor made better offer
2625-TRCZQ,3,Stayed,0,,
7208-PSIHR,4,Stayed,0,,
5808-TOTXO,3,Joined,0,,
3508-CFVZL,3,Stayed,0,,
7328-ZJAJO,4,Stayed,0,,
1324-NLTJE,1,Churned,1,Other,Don't know
6362-QHAFM,3,Stayed,0,,
8046-DNVTL,4,Stayed,0,,
8083-YTZES,1,Churned,1,Attitude,Attitude of support person
9030-QGZNL,5,Stayed,0,,
3956-MGXOG,5,Stayed,0,,
4211-MMAZN,1,Churned,1,Attitude,Attitude of support person
3621-CEOVK,1,Churned,1,Dissatisfaction,Service dissatisfaction
8224-UAXBZ,3,Stayed,0,,
4816-JBHOV,1,Churned,1,Competitor,Competitor offered more data
5445-PZWGX,1,Churned,1,Price,Price too high
0020-JDNXP,4,Stayed,0,,
8218-FFJDS,3,Stayed,0,,
7402-PWYJJ,5,Stayed,0,,
9844-FELAJ,3,Stayed,0,,
0565-JUPYD,4,Stayed,0,,
9475-NNDGC,3,Stayed,0,,
5277-ZLOOR,3,Churned,1,Dissatisfaction,Network reliability
4290-BSXUX,1,Churned,1,Competitor,Competitor offered more data
2990-OGYTD,5,Stayed,0,,
8544-JNBOX,5,Stayed,0,,
3617-XLSGQ,3,Stayed,0,,
2616-UUTFK,3,Stayed,0,,
6439-PKTRR,4,Stayed,0,,
0917-EZOLA,3,Churned,1,Price,Extra data charges
4872-JCVCA,3,Stayed,0,,
9481-SFCQY,4,Stayed,0,,
3272-VUHPV,5,Stayed,0,,
1698-XFZCI,3,Stayed,0,,
8975-SKGRX,4,Stayed,0,,
5348-CAGXB,4,Stayed,0,,
1024-GUALD,1,Churned,1,Dissatisfaction,Product dissatisfaction
